2015年7月2日	6,760.01	7,058.47	7,127.45	6,601.43	14.89K	-4.19%
2015年7月3日	6,392.70	6,621.46	6,853.27	6,185.48	15.21K	-5.43%
2015年7月6日	6,541.44	6,950.60	6,950.60	6,204.57	23.36K	2.33%
2015年7月7日	6,162.37	6,340.92	6,465.49	6,079.25	17.46K	-5.79%
2015年7月8日	5,767.24	5,703.80	5,914.26	5,636.49	21.59K	-6.41%
2015年7月9日	6,162.63	5,736.97	6,174.35	5,711.77	12.00K	6.86%
2015年7月10日	6,589.43	6,372.67	6,669.41	6,308.67	10.10K	6.93%
2015年7月13日	6,855.47	6,762.34	6,948.72	6,657.77	14.23K	4.04%
2015年7月14日	6,786.79	6,929.97	7,033.59	6,723.38	19.12K	-1.00%
2015年7月15日	6,504.73	6,685.35	6,760.04	6,353.47	14.95K	-4.16%
2015年7月16日	6,618.22	6,494.52	6,731.48	6,322.36	12.33K	1.74%
2015年7月17日	6,881.71	6,665.00	6,953.17	6,630.44	12.92K	3.98%
2015年7月20日	6,863.38	6,874.06	6,988.64	6,754.52	14.20K	-0.27%
2015年7月21日	6,865.47	6,777.54	6,921.80	6,713.24	12.22K	0.03%
2015年7月22日	6,949.66	6,863.35	6,971.16	6,791.74	14.36K	1.23%
2015年7月23日	7,126.62	6,983.23	7,155.51	6,926.31	16.64K	2.55%
2015年7月24日	7,007.18	7,162.59	7,225.67	6,946.18	16.37K	-1.68%
2015年7月27日	6,425.52	6,888.88	7,030.23	6,414.93	16.47K	-8.30%
2015年7月28日	6,476.11	6,236.78	6,548.97	6,071.40	16.58K	0.79%
2015年7月29日	6,709.79	6,534.48	6,727.88	6,384.20	14.15K	3.61%
2015年7月30日	6,521.38	6,661.96	6,758.95	6,479.89	12.36K	-2.81%
2015年7月31日	6,511.77	6,453.09	6,574.92	6,400.34	9.76K	-0.15%
2015年8月3日	6,529.81	6,437.52	6,544.22	6,386.84	9.64K	0.28%
2015年8月4日	6,761.15	6,525.48	6,761.93	6,490.95	9.16K	3.54%
2015年8月5日	6,633.35	6,759.54	6,779.27	6,582.09	8.89K	-1.89%
2015年8月6日	6,555.26	6,526.54	6,642.85	6,498.66	6.52K	-1.18%
2015年8月7日	6,671.14	6,623.93	6,707.39	6,602.03	8.05K	1.77%
2015年8月10日	6,963.26	6,750.14	6,999.45	6,719.31	11.58K	4.38%
2015年8月11日	6,975.16	6,994.01	7,053.09	6,917.19	12.01K	0.17%
2015年8月12日	6,967.54	6,949.91	7,084.42	6,930.11	12.13K	-0.11%
2015年8月13日	7,055.62	6,982.98	7,058.19	6,869.61	11.44K	1.26%
2015年8月14日	7,097.70	7,085.77	7,139.67	7,035.49	11.49K	0.60%
2015年8月17日	7,231.83	7,056.27	7,266.06	7,037.46	13.36K	1.89%
2015年8月18日	6,774.86	7,213.64	7,228.20	6,739.74	14.00K	-6.32%
2015年8月19日	6,897.42	6,621.69	6,945.92	6,522.03	12.40K	1.81%
2015年8月20日	6,669.16	6,821.91	6,859.11	6,666.38	10.24K	-3.31%
2015年8月21日	6,385.82	6,606.20	6,680.13	6,362.39	9.63K	-4.25%
2015年8月24日	5,836.20	6,141.93	6,161.66	5,829.06	8.58K	-8.61%
2015年8月25日	5,544.94	5,514.96	5,794.30	5,493.53	10.00K	-4.99%
2015年8月26日	5,588.32	5,602.35	5,845.02	5,457.07	11.63K	0.78%
2015年8月27日	5,901.27	5,728.49	5,907.02	5,597.99	9.65K	5.60%
2015年8月28日	6,096.64	5,952.49	6,120.55	5,844.99	10.77K	3.31%
2015年8月31日	5,991.13	5,993.93	6,016.12	5,833.96	8.08K	-1.73%
2015年9月1日	5,860.32	5,890.23	5,892.00	5,683.24	8.15K	-2.18%
2015年9月2日	5,843.24	5,625.66	5,895.15	5,615.43	9.57K	-0.29%
2015年9月7日	5,690.11	5,805.46	5,981.99	5,663.80	6.81K	-2.62%
2015年9月8日	5,789.01	5,615.86	5,811.43	5,528.74	6.41K	1.74%
2015年9月9日	5,855.54	5,784.10	5,939.98	5,766.18	12.56K	1.15%
2015年9月10日	5,760.76	5,750.30	5,836.85	5,720.33	8.52K	-1.62%
2015年9月11日	5,745.64	5,731.50	5,787.89	5,662.64	7.43K	-0.26%
2015年9月14日	5,664.60	5,775.25	5,808.35	5,491.45	11.38K	-1.41%
2015年9月15日	5,423.49	5,527.56	5,574.87	5,357.39	7.18K	-4.26%
2015年9月16日	5,735.50	5,416.27	5,827.09	5,379.71	8.49K	5.75%
2015年9月17日	5,528.16	5,687.29	5,770.17	5,526.13	8.93K	-3.62%
2015年9月18日	5,564.05	5,567.43	5,610.08	5,504.01	4.87K	0.65%
2015年9月21日	5,683.28	5,514.33	5,698.45	5,492.43	6.85K	2.14%
2015年9月22日	5,736.34	5,702.70	5,777.96	5,678.92	8.52K	0.93%
2015年9月23日	5,641.44	5,664.30	5,713.72	5,620.22	7.46K	-1.65%
2015年9月24日	5,657.57	5,654.25	5,684.01	5,608.19	5.53K	0.29%
2015年9月25日	5,558.79	5,655.96	5,702.82	5,526.21	6.14K	-1.75%
2015年9月28日	5,579.81	5,545.54	5,583.21	5,455.21	4.42K	0.38%
2015年9月29日	5,501.03	5,492.65	5,557.16	5,478.38	4.94K	-1.41%
2015年9月30日	5,505.75	5,524.09	5,544.75	5,485.26	3.86K	0.09%
2015年10月8日	5,715.68	5,706.36	5,761.82	5,681.80	8.76K	3.81%
2015年10月9日	5,730.95	5,708.09	5,758.44	5,681.64	6.76K	0.27%
2015年10月12日	5,861.90	5,762.19	6,001.87	5,760.48	13.02K	2.28%
2015年10月13日	5,911.86	5,835.03	5,922.49	5,815.93	8.92K	0.85%
2015年10月14日	5,816.73	5,897.46	5,915.90	5,814.63	8.74K	-1.61%
2015年10月15日	5,996.96	5,807.40	5,998.80	5,805.83	10.22K	3.10%
2015年10月16日	6,110.30	6,051.36	6,119.44	5,996.82	12.26K	1.89%
2015年10月19日	6,087.59	6,137.38	6,150.65	6,032.41	11.26K	-0.37%
2015年10月20日	6,120.81	6,068.77	6,122.05	6,009.75	10.50K	0.55%
2015年10月21日	5,863.73	6,141.11	6,161.52	5,804.54	13.43K	-4.20%
2015年10月22日	6,057.97	5,853.22	6,074.14	5,848.88	10.33K	3.31%
2015年10月23日	6,164.69	6,091.02	6,195.35	6,070.09	11.31K	1.76%
2015年10月26日	6,187.38	6,219.32	6,233.91	6,110.12	9.74K	0.37%
2015年10月27日	6,148.00	6,155.15	6,168.14	5,978.21	8.99K	-0.64%
2015年10月28日	6,028.83	6,123.09	6,164.19	6,009.37	7.45K	-1.94%
2015年10月29日	6,084.75	6,068.57	6,132.30	6,034.90	6.63K	0.93%
2015年10月30日	6,082.68	6,130.56	6,158.80	6,059.19	9.20K	-0.03%
2015年11月2日	5,984.29	6,018.85	6,119.64	5,976.57	7.72K	-1.62%
2015年11月3日	5,955.79	6,010.24	6,037.23	5,925.69	6.79K	-0.48%
2015年11月4日	6,189.44	5,980.42	6,190.43	5,980.42	10.01K	3.92%
2015年11月5日	6,223.69	6,186.56	6,345.35	6,174.93	13.71K	0.55%
2015年11月6日	6,304.38	6,231.95	6,306.85	6,203.15	10.44K	1.30%
2015年11月9日	6,383.19	6,300.45	6,450.74	6,271.18	13.35K	1.25%
2015年11月10日	6,366.14	6,360.62	6,411.49	6,314.55	12.32K	-0.27%
2015年11月11日	6,372.49	6,368.93	6,386.07	6,303.70	8.85K	0.10%
2015年11月12日	6,332.94	6,388.86	6,400.97	6,287.81	9.12K	-0.62%
2015年11月13日	6,184.34	6,273.40	6,289.42	6,175.54	8.00K	-2.35%
2015年11月16日	6,221.14	6,095.14	6,224.86	6,086.06	6.00K	0.60%
2015年11月17日	6,206.27	6,255.58	6,315.77	6,187.53	8.55K	-0.24%
2015年11月18日	6,168.25	6,202.63	6,247.69	6,154.51	6.34K	-0.61%
2015年11月19日	6,222.32	6,168.73	6,223.73	6,142.15	5.05K	0.88%
2015年11月20日	6,224.00	6,234.14	6,244.56	6,188.74	6.93K	0.03%
2015年11月23日	6,208.09	6,215.97	6,245.87	6,186.99	7.79K	-0.26%
2015年11月24日	6,205.26	6,200.72	6,210.48	6,127.41	5.29K	-0.05%
2015年11月25日	6,320.51	6,196.50	6,323.07	6,181.05	8.93K	1.86%
2015年11月26日	6,327.36	6,344.19	6,361.41	6,294.70	10.16K	0.11%
2015年11月27日	6,051.98	6,305.90	6,307.53	6,022.82	8.95K	-4.35%
2015年11月30日	6,067.75	6,062.30	6,092.60	5,879.10	7.25K	0.26%
2015年12月1日	6,098.81	6,060.06	6,108.62	6,014.00	5.10K	0.51%
2015年12月2日	6,215.75	6,106.65	6,226.39	6,077.66	6.04K	1.92%
2015年12月3日	6,239.11	6,194.51	6,242.65	6,179.98	5.22K	0.38%
2015年12月4日	6,173.33	6,209.84	6,226.17	6,148.35	6.61K	-1.05%
2015年12月7日	6,189.49	6,176.57	6,205.18	6,138.68	5.40K	0.26%
2015年12月8日	6,039.33	6,166.40	6,166.40	6,037.52	5.40K	-2.43%
2015年12月9日	6,057.98	6,027.42	6,089.69	6,027.42	4.23K	0.31%
2015年12月10日	6,045.69	6,067.02	6,103.34	6,035.11	4.59K	-0.20%
2015年12月11日	5,960.95	6,022.07	6,022.07	5,926.19	5.14K	-1.40%
2015年12月14日	6,047.24	5,909.96	6,049.85	5,890.54	5.53K	1.45%
2015年12月15日	6,062.51	6,047.50	6,075.43	6,025.33	5.62K	0.25%
2015年12月16日	6,021.27	6,069.90	6,079.70	6,016.74	5.19K	-0.68%
2015年12月17日	6,136.10	6,048.14	6,138.63	6,048.14	6.25K	1.91%
2015年12月18日	6,217.99	6,132.85	6,224.44	6,114.05	7.73K	1.33%
2015年12月21日	6,477.83	6,229.39	6,497.09	6,229.39	9.38K	4.18%
2015年12月22日	6,500.63	6,555.22	6,594.26	6,447.86	11.03K	0.35%
2015年12月23日	6,451.43	6,506.71	6,551.29	6,428.21	8.59K	-0.76%
2015年12月24日	6,383.29	6,434.04	6,464.01	6,306.51	7.49K	-1.06%
2015年12月25日	6,404.94	6,392.66	6,425.81	6,365.47	5.32K	0.34%
2015年12月28日	6,242.83	6,424.25	6,441.46	6,237.30	7.62K	-2.53%
2015年12月29日	6,305.59	6,234.15	6,310.69	6,214.04	5.09K	1.01%
2015年12月30日	6,304.67	6,310.61	6,319.57	6,245.05	4.36K	-0.01%
2015年12月31日	6,260.98	6,306.64	6,339.17	6,256.13	4.70K	-0.69%
